SurveyName;PlotPK;Catchment;Year;Month;Day;Altitude;Aspect;Slope;Litter%;ExposedSoil%;ExposedRock%;BareGround%;MeanTopHeight;MapSeries;MapSheet;PartialEastings;PartialNorthings;RecordedBy;GeneralRemarks
Banks Peninsula Botanical Survey;94707;LITTLE RIVER;1986;1;3;490;115;29;;;;0;10;NZMS 1;S 94;110;280;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94708;LITTLE RIVER;1986;1;3;235;350;24;;;;0;6;NZMS 1;S 94;120;280;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94709;LITTLE RIVER;1986;1;3;230;180;36;;;;0;60;NZMS 1;S 94;130;280;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94710;LITTLE RIVER;1986;1;3;35;100;9;;;;0;6;NZMS 1;S 94;140;280;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94711;NORTH SIDE LAKE FORSYTH;1986;1;9;330;50;12;;;;1;10;NZMS 1;S 94;100;250;Hugh D. Wilson;Total rock: 2%
Banks Peninsula Botanical Survey;94712;NORTH SIDE LAKE FORSYTH;1986;1;9;330;25;30;;;;1;15;NZMS 1;S 94;100;260;Hugh D. Wilson;Total rock: <1%
Banks Peninsula Botanical Survey;94713;UNDER HIGH BARE PEAK;1986;1;9;550;95;50;;;;0;20;NZMS 1;S 94;100;270;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94714;LAKE FORSYTH - B;1986;1;10;0;;;;;;;;NZMS 1;S 94;120;240;Hugh D. Wilson;Black mud 7% with water overlying.
Banks Peninsula Botanical Survey;94715;LAKE FORSYTH - A;1986;1;10;0;;;;;;;;NZMS 1;S 94;110;240;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94716;LAKE FORSYTH - D;1986;1;10;0;;;;;;;;NZMS 1;S 94;100;230;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94717;LAKE FORSYTH - E;1986;1;10;;;;;;;;;NZMS 1;S 94;090;220;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94718;LAKE FORSYTH - C;1986;1;10;0;;;;;;;;NZMS 1;S 94;090;230;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94719;CATON'S BAY;1986;1;10;75;230;28;;;;1;13;NZMS 1;S 94;110;250;Hugh D. Wilson;Total rock: <1%
Banks Peninsula Botanical Survey;94720;NORTH SIDE OF LAKE FORSYTH;1986;1;11;32;140;12;;;;0;9;NZMS 1;S 94;090;240;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94721;WINDSOR CASTLE, E END OF PORT HILLS;1986;1;17;302;10;8;;;;1;6;NZMS 1;S 84;100;500;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94722;MT PLEASANT;1986;1;17;175;65;20;;;;0;5;NZMS 1;S 84;080;510;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94723;CANON HILL CRESCENT;1986;1;17;85;240;;;;;1;18;NZMS 1;S 84;070;520;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94724;PORT HILLS RD;1986;1;17;10;;;;;;50;;NZMS 1;S 84;070;510;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94725;MCQUEENS VALLEY;1986;1;24;115;265;24;;;;2;10;NZMS 1;S 84;020;340;Hugh D. Wilson;Total rock: 1%
Banks Peninsula Botanical Survey;94726;MCQUEENS VALLEY;1986;1;24;20;300;21;;;;10;6;NZMS 1;S 84;010;340;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94727;MCQUEENS VALLEY;1986;1;24;135;335;16;;;;3;6;NZMS 1;S 84;010;350;Hugh D. Wilson;Total rock: <1%
Banks Peninsula Botanical Survey;94728;GEBBIES PASS;1986;1;24;180;80;21;;;;0;8;NZMS 1;S 84;010;360;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94729;BOWENVALE, PORT HILLS;1986;1;28;120;45;;;;;1;4;NZMS 1;S 84;010;500;Hugh D. Wilson;Total rock: 9%
Banks Peninsula Botanical Survey;94730;ALLANDALE;1986;2;8;10;95;;15;;;5;80;NZMS 1;S 84;010;420;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94731;ALLANDALE;1986;2;8;220;340;18;;;;0;7;NZMS 1;S 84;000;420;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94732;ALLANDALE;1986;2;8;220;335;18;;;;1;5;NZMS 1;S 84;000;410;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94733;ALLANDALE;1986;2;8;162;300;8;;;;1;4.5;NZMS 1;S 84;010;410;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94734;NEAR ALLANDALE;1986;2;8;80;335;19;;;;10;4.5;NZMS 1;S 84;020;420;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94735;ELLANGOWAN STREAM, HICKORY BAY;1986;2;11;280;100;;25;;;2;75;NZMS 1;S 95;360;240;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94736;HICKORY BAY;1986;2;11;520;170;24;;;;0;20;NZMS 1;S 95;360;250;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94737;HICKORY BAY;1986;2;11;385;90;25;;;;0;12;NZMS 1;S 95;370;250;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94738;HICKORY BAY;1986;2;11;320;330;18;;;;0;4;NZMS 1;S 95;370;240;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94739;HICKORY BAY, NEAR ELLANGOWAN;1986;2;11;470;165;19;;;;1;35;NZMS 1;S 94;350;240;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94740;HICKORY BAY;1986;2;12;195;220;22;;;;2;130;NZMS 1;S 95;380;250;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94741;HICKORY BAY;1986;2;12;70;70;16;;;;0;3;NZMS 1;S 95;390;250;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94742;HICKORY BAY;1986;2;12;60;310;14;75;;;15;55;NZMS 1;S 95;400;250;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94743;HICKORY BAY;1986;2;12;425;110;5;;;;0;4.5;NZMS 1;S 95;390;240;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94744;HICKORY BAY;1986;2;12;383;290;29;;;2;;40;NZMS 1;S 95;380;240;Hugh D. Wilson;Total rock: 10%
Banks Peninsula Botanical Survey;94745;HICKORY BAY;1986;2;13;150;345;40;;6;;;8;NZMS 1;S 95;410;250;Hugh D. Wilson;Total rock: 5%
Banks Peninsula Botanical Survey;94746;HICKORY BAY;1986;2;13;265;70;18;;;;0;4;NZMS 1;S 95;410;240;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94747;HICKORY BAY, NEAR CROWN IS;1986;2;13;198;350;22;;;;1;5;NZMS 1;S 95;410;230;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94748;NEAR CROWN ISLAND;1986;2;13;10;340;32;;4;15;;4;NZMS 1;S 95;420;230;Hugh D. Wilson;Total rock: 60%
Banks Peninsula Botanical Survey;94749;GOUGHS BAY;1986;2;14;250;100;23;;;;0;5;NZMS 1;S 95;380;230;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94750;GOUGHS BAY;1986;2;14;375;180;27;;;;0;4;NZMS 1;S 95;390;230;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94751;BETWEEN HICKORY  AND GOUGHS BAY;1986;2;14;315;45;5;;;;0;7.5;NZMS 1;S 95;400;230;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94752;HICKORY BAY;1986;2;14;340;145;10;30;;;;60;NZMS 1;S 95;400;240;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94753;LONG BAY - HORSESHOE BAY;1986;2;22;250;245;10;;;;0;4;NZMS 1;S 94;190;150;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94754;HORSESHOE BAY;1986;2;22;70;305;33;;6;5;;4;NZMS 1;S 94;180;140;Hugh D. Wilson;Total rock: 25%
Banks Peninsula Botanical Survey;94755;HORSESHOE BAY;1986;2;22;90;260;14;;;;3;10;NZMS 1;S 94;170;130;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94756;HORSESHOE - LONG BAYS;1986;2;22;160;270;31;;;;2;4.5;NZMS 1;S 94;180;130;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94757;LONG BAY;1986;2;22;170;80;27;;;;1;5;NZMS 1;S 94;190;140;Hugh D. Wilson;Total rock: 4%
Banks Peninsula Botanical Survey;94758;LONG BAY;1986;2;22;110;295;23;;;;1;15;NZMS 1;S 94;200;150;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94759;NEAR MT BOSSU;1986;2;23;510;110;23;50;;;;100;NZMS 1;S 94;210;170;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94760;BETWEEN CAREWS PEAK AND MT BOSSU;1986;2;23;702;235;8;;;;0;5;NZMS 1;S 94;210;180;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94761;WAINUI SIDE OF MT BOSSU;1986;2;23;340;90;38;;;;0;10;NZMS 1;S 94;220;180;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94762;MT BOSSU;1986;2;23;705;140;8;;1;1;;12;NZMS 1;S 94;220;170;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94763;ISLAND BAY VALLEY;1986;2;23;440;245;18;;;;0;5.5;NZMS 1;S 94;220;160;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94764;ABOVE LONG BAY WATERFALL;1986;2;23;325;260;20;;;;10;60;NZMS 1;S 94;210;160;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94765;ISLAND BAY - LONG BAY;1986;2;24;238;255;12;;;;1;4.5;NZMS 1;S 94;200;140;Hugh D. Wilson;Total rock: <1%
Banks Peninsula Botanical Survey;94766;ISLAND BAY;1986;2;24;110;280;33;;;;20;8;NZMS 1;S 94;200;130;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94767;ISLAND BAY;1986;2;24;0;;;;;;100;;NZMS 1;S 94;200;120;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94768;PIGEON BAY, STARVATION GULLY;1986;3;5;250;335;15;;;;0;6;NZMS 1;S 84;250;360;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94769;STARVATION GULLY, PIGEON BAY;1986;3;5;555;326;20;;;;0;4;NZMS 1;S 84;260;360;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94770;ABOVE DECANTER BAY;1986;3;5;645;73;25;;;;0;20;NZMS 1;S 84;270;360;Hugh D. Wilson;Total rock: 2%
Banks Peninsula Botanical Survey;94771;ABOVE DECANTER BAY;1986;3;5;670;78;20;;;;1;15;NZMS 1;S 84;270;350;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94772;PIGEON BAY;1986;3;6;100;285;10;;;;0;14;NZMS 1;S 84;240;350;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94773;PIGEON BAY;1986;3;6;220;310;20;;;;0;2;NZMS 1;S 84;250;350;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94774;PIGEON BAY;1986;3;6;395;220;20;;;;0;10;NZMS 1;S 84;260;350;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94775;PIGEON BAY - PEARCE;1986;3;6;565;225;35;;;;0;10;NZMS 1;S 84;260;340;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94776;PIGEON BAY;1986;3;6;465;260;25;;;1;;6;NZMS 1;S 84;250;330;Hugh D. Wilson;Total rock: 2%. Lying wood 1%.
Banks Peninsula Botanical Survey;94777;PIGEON BAY;1986;3;6;248;245;20;;;;0;10;NZMS 1;S 84;240;330;Hugh D. Wilson;Total rock: 1%
Banks Peninsula Botanical Survey;94778;PIGEON BAY;1986;3;6;12;;;;;;99;;NZMS 1;S 84;230;360;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94779;PIGEON BAY;1986;3;7;235;15;;;;;3;5;NZMS 1;S 84;220;360;Hugh D. Wilson;Total rock: <1%
Banks Peninsula Botanical Survey;94780;PIGEON BAY;1986;3;7;145;355;;;;;1;10;NZMS 1;S 84;220;370;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94781;HOLMES BAY;1986;3;7;115;325;25;;;;2;6;NZMS 1;S 84;220;380;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94782;HOLMES BAY;1986;3;7;225;270;25;;;;1;5;NZMS 1;S 84;210;370;Hugh D. Wilson;Total rock: 3%
Banks Peninsula Botanical Survey;94783;PIGEON BAY;1986;3;7;505;95;;;;;0;40;NZMS 1;S 84;210;350;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94784;PIGEON BAY;1986;3;7;175;205;15;;;;0;13;NZMS 1;S 84;220;350;Hugh D. Wilson;Total rock: 1%
Banks Peninsula Botanical Survey;94785;PIGEON BAY;1986;3;8;176;275;25;;;;1;5;NZMS 1;S 84;240;340;Hugh D. Wilson;Total rock: <1%
Banks Peninsula Botanical Survey;94786;PIGEON BAY;1986;3;8;335;290;2;;;;96;200;NZMS 1;S 84;250;340;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94787;PIGEON BAY;1986;3;8;88;30;10;;;;0;40;NZMS 1;S 84;230;340;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94788;PIGEON BAY;1986;3;8;410;40;20;;;;0;6;NZMS 1;S 84;220;340;Hugh D. Wilson;Total rock: <1%
Banks Peninsula Botanical Survey;94789;PIGEON BAY;1986;3;8;395;5;20;;;;0;3.5;NZMS 1;S 84;210;340;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94790;PIGEON BAY;1986;3;8;30;45;15;;;;1;5;NZMS 1;S 84;230;350;Hugh D. Wilson;Charred wood: 1%
Banks Peninsula Botanical Survey;94791;LE BONS BAY;1986;3;14;90;310;25;80;;;8;105;NZMS 1;S 95;370;270;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94792;PANAMA, LE BONS;1986;3;16;420;145;;;;;2;25;NZMS 1;S 94;350;290;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94793;PANAMA, LE BONS;1986;3;16;420;175;25;8;;;1;35;NZMS 1;S 95;360;290;Hugh D. Wilson;Total rock: 10%
Banks Peninsula Botanical Survey;94794;OTEPATOTU;1986;3;16;640;180;20;25;;;0;135;NZMS 1;S 94;340;290;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94795;LE BONS;1986;3;17;480;70;;20;;;5;130;NZMS 1;S 94;340;270;Hugh D. Wilson;Total rock: 15%
Banks Peninsula Botanical Survey;94796;LE BONS , NEAR OTEPATOTU;1986;3;17;560;35;15;30;;;1;120;NZMS 1;S 94;340;280;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94797;HEAD OF LE BONS VALLEY;1986;3;17;535;270;15;;;;0;6;NZMS 1;S 94;350;250;Hugh D. Wilson;Log: 1%
Banks Peninsula Botanical Survey;94798;LE BONS UPPER VALLEY;1986;3;18;178;150;20;35;;;5;85;NZMS 1;S 95;360;270;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94799;LE BONS UPPER VALLEY;1986;3;18;265;305;30;;2;1;;6;NZMS 1;S 95;360;260;Hugh D. Wilson;Total rock: 2%
Banks Peninsula Botanical Survey;94800;LE BONS UPPER VALLEY;1986;3;18;260;340;25;;;;1;4;NZMS 1;S 94;350;260;Hugh D. Wilson;Total rock: 1%
Banks Peninsula Botanical Survey;94801;LE BONS UPPER VALLEY;1986;3;18;368;125;5;;;;0;3.5;NZMS 1;S 94;340;260;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94802;NEAR OTEPATOTU;1986;3;19;520;135;30;;;;1;15;NZMS 1;S 94;330;290;Hugh D. Wilson;Total rock: 1%
Banks Peninsula Botanical Survey;94803;MAIN RD BETWEEN AHURIRI AND TAI TAPU;1986;3;26;10;;;;;;1;20;NZMS 1;S 84;930;380;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94804;PORT LEVY;1986;4;5;325;340;23;;;;2;4;NZMS 1;S 84;130;370;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94805;PORT LEVY, UNDER HERBERT;1986;4;5;490;140;38;;;;1;50;NZMS 1;S 84;120;360;Hugh D. Wilson;Total rock: 2%
Banks Peninsula Botanical Survey;94806;PORT LEVY, UNDER HERBERT;1986;4;5;298;125;18;;;;0;4;NZMS 1;S 84;130;360;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94807;PORT LEVY, UNDER MT HERBERT;1986;4;5;340;320;22;;;;0;5;NZMS 1;S 84;130;350;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94808;PORT LEVY NEAR TRIG QQ;1986;4;6;590;140;32;3;;;;35;NZMS 1;S 84;120;350;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94809;BETWEEN PORT LEVY AND WESTERN VALLEY;1986;4;6;645;25;22;;;;0;3.5;NZMS 1;S 84;120;340;Hugh D. Wilson;Lying wood: 2%
Banks Peninsula Botanical Survey;94810;NEAR PORT LEVY-WESTERN VALLEY SADDLE;1986;4;7;610;30;43;;;;0;50;NZMS 1;S 84;130;340;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94811;NEAR TRIG KK, PORT LEVY;1986;4;7;650;280;33;;;;0;13;NZMS 1;S 84;140;340;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94812;PORT LEVY, UNDER TRIG W;1986;4;7;385;315;22;;;;0;5.5;NZMS 1;S 84;140;350;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94813;PORT LEVY, EASTERN VALLEY;1986;4;7;425;65;28;10;5;;;45;NZMS 1;S 84;150;350;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94814;NEAR WAIPUNA SADDLE, EASTERN VALLEY;1986;4;7;555;355;14;;;;0;4.5;NZMS 1;S 84;150;340;Hugh D. Wilson;Old wood: 15
Banks Peninsula Botanical Survey;94815;HEAD OF EASTERN VALLEY, PORT LEVY;1986;4;7;575;250;12;;;;0;10;NZMS 1;S 84;160;340;Hugh D. Wilson;Wood: 6%
Banks Peninsula Botanical Survey;94816;PORT LEVY;1986;4;8;210;260;17;;;;0;70;NZMS 1;S 84;140;360;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94817;BETWEEN TAKAMATUA AND HICKORY;1986;4;15;690;265;21;;;;10;7;NZMS 1;S 94;340;240;Hugh D. Wilson;Total rock: 25%
Banks Peninsula Botanical Survey;94818;GOVERNOR'S BAY;1986;4;24;262;85;23;;;;0;7.5;NZMS 1;S 84;000;440;Hugh D. Wilson;Total rock: <1%
Banks Peninsula Botanical Survey;94819;ABOVE ALLANDALE;1986;4;24;222;100;22;;;;0;5;NZMS 1;S 84;000;430;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94820;ALLANDALE;1986;4;30;80;60;24;;;;1;4.5;NZMS 1;S 84;010;430;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94821;HEAD OF BAY, LYTTLETON HARBOUR;1986;4;30;0;;;;;;3;;NZMS 1;S 84;020;410;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94822;HEAD OF THE BAY, LYTTLETON HARBOUR;1986;4;30;0;;;;;;0;8;NZMS 1;S 84;030;400;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94823;HEAD OF THE BAY, LYTTLETON HARBOUR;1986;4;30;0;;;;;;100;;NZMS 1;S 84;030;410;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94825;HEAD OF BAY, LYTTLETON HARBOUR;1986;4;30;0;;;;;;100;;NZMS 1;S 84;030;420;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94826;HEAD OF BAY, LYTTLETON HARBOUR;1986;4;30;0;;;;;;100;;NZMS 1;S 84;030;430;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94827;NEAR COOPERS KNOB, AHURIRI;1986;5;6;442;235;18;;;;0;4;NZMS 1;S 84;990;400;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94828;MARLEYS HILL, PORT HILLS;1986;5;6;440;185;7;;;;0;9.5;NZMS 1;S 84;000;460;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94829;ABOVE TAI TAPU, PORT HILLS;1986;5;8;248;210;8;;;;0;0.1;NZMS 1;S 84;980;430;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94830;ABOVE TAI TAPU, OTAHUNA;1986;5;8;148;345;17;;;;0;3.5;NZMS 1;S 84;970;420;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94831;ABOVE TAI TAPI, OTAHUNA;1986;5;8;235;115;23;;;;0;6;NZMS 1;S 84;960;430;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94832;ABOVE TAI TAPU;1986;5;8;275;15;17;;;;1;4.5;NZMS 1;S 84;970;440;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94833;NEAR KENNEDYS BUSH;1986;5;8;300;350;20;;;;0;12;NZMS 1;S 84;980;440;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94834;LANDSDOWNE VALLEY AREA;1986;5;12;100;325;31;;;;6;12;NZMS 1;S 84;970;450;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94835;ABOVE TAI TAPU;1986;5;12;205;310;7;;;;0;6;NZMS 1;S 84;960;440;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94836;ABOVE TAI TAPU;1986;5;12;70;165;24;;;;0;14;NZMS 1;S 84;950;440;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94837;NEAR TAI TAPU;1986;5;12;115;250;12;;;;0;1.5;NZMS 1;S 84;950;450;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94838;LANDSDOWNE VALLEY;1986;5;12;182;330;16;;;;2;0.5;NZMS 1;S 84;960;450;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94839;GEBBIES PASS;1986;5;23;82;320;18;;;;0;7;NZMS 1;S 84;010;370;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94840;GEBBIES PASS;1986;5;23;85;160;24;;;;1;10;NZMS 1;S 84;010;380;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94841;GEBBIES PASS;1986;5;23;160;355;22;;;;2;3.5;NZMS 1;S 84;000;380;Hugh D. Wilson;Total rock: <1%
Banks Peninsula Botanical Survey;94842;KAITORETE SPIT (AT SANDMINE ROAD);1986;9;25;5;;;;1;1;;3;NZMS 1;S 94;970;210;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94843;KAITORETE SPIT;1986;9;25;5;;;;;;1;3.5;NZMS 1;S 94;980;210;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94844;KAITORETE SPIT;1986;9;25;5;;;;;;1;2.5;NZMS 1;S 94;990;210;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94845;KAITORETE SPIT;1986;9;25;5;;;;;;1;2.5;NZMS 1;S 94;000;210;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94846;KAITORETE SPIT;1986;9;25;5;;;;;;1;1.5;NZMS 1;S 94;010;210;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94847;TAKAHE, CASHMERE;1986;9;30;170;;10;;;;95;;NZMS 1;S 84;000;500;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94848;ABOVE CHURCH BAY;1986;10;1;165;275;11;;;;0;3;NZMS 1;S 84;080;430;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94849;ORTON BRADLEY;1986;10;7;280;30;10;;;;1;5;NZMS 1;S 84;060;390;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94850;ORTON BRADLEY;1986;10;7;360;280;8;;;;1;7;NZMS 1;S 84;060;380;Hugh D. Wilson;Total rock: 1%
Banks Peninsula Botanical Survey;94851;ORTON BRADLEY;1986;10;7;68;290;13;;;;0;5;NZMS 1;S 84;060;400;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94852;ORTON BRADLEY;1986;10;7;62;240;7;;;;1;5;NZMS 1;S 84;070;400;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94853;ORTON BRADLEY;1986;10;7;42;235;8;;;;1;12;NZMS 1;S 84;070;410;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94854;NEAR GEBBIES PASS;1986;10;8;50;285;19;;;;0;5;NZMS 1;S 84;030;390;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94855;NEAR GEBBIES PASS;1986;10;8;70;285;21;;;;1;2;NZMS 1;S 84;030;380;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94856;NEAR GEBBIES PASS;1986;10;8;65;360;4;;;;60;20;NZMS 1;S 84;030;370;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94857;NEAR MCQUEENS PASS;1986;10;8;252;;;;;;1;2;NZMS 1;S 84;030;360;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94858;NEAR GEBBIES PASS;1986;10;8;198;270;18;;;;3;14;NZMS 1;S 84;020;360;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94859;NEAR GEBBIES PASS;1986;10;8;50;270;7;;;;0;6;NZMS 1;S 84;020;370;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94860;NEAR GEBBIES PASS;1986;10;8;30;210;15;;;;1;1;NZMS 1;S 84;020;380;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94861;ABOVE CHURCH BAY;1986;10;9;260;45;5;;;;0;4;NZMS 1;S 84;080;420;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94862;CHARTERIS BAY;1986;10;9;35;300;15;;;;0;9;NZMS 1;S 84;070;420;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94863;CHARTERIS BAY;1986;10;14;175;355;24;;;;1;8;NZMS 1;S 84;050;400;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94864;ABOVE HEAD OF LYTTLETON HARBOUR;1986;10;14;230;230;33;;1;15;;4;NZMS 1;S 84;050;390;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94865;NEAR GEBBIES PASS;1986;10;14;52;195;18;;;;1;6;NZMS 1;S 84;040;380;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94866;NEAR TEDDINGTON;1986;10;14;10;240;6;;;;1;1;NZMS 1;S 84;040;390;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94867;NEAR TEDDINGTON;1986;10;14;80;165;23;45;45;;;50;NZMS 1;S 84;040;400;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94868;GEBBIES PASS;1986;10;14;120;285;25;;;;1;1.5;NZMS 1;S 84;000;370;Hugh D. Wilson;Total rock: <1%
Banks Peninsula Botanical Survey;94869;TEDDINGTON - COOPERS KNOB;1986;10;15;92;5;15;;;;0;0.3;NZMS 1;S 84;010;400;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94870;TEDDINGTON - COOPERS KNOB;1986;10;15;183;90;13;;;;1;40;NZMS 1;S 84;000;400;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94871;TEDDINGTON - COOPERS KNOB;1986;10;15;235;85;14;;;;2;;NZMS 1;S 84;000;390;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94872;TEDDINGTON - COOPERS KNOB;1986;10;15;120;240;8;;;;1;1.5;NZMS 1;S 84;010;390;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94873;GEBBIES PASS VALLEY, TEDDINGTON;1986;10;15;8;125;3;;;;9;8;NZMS 1;S 84;020;390;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94874;TEDDINGTON;1986;10;15;1;;;;;;1;1.5;NZMS 1;S 84;020;400;Hugh D. Wilson;
Banks Peninsula Botanical Survey;94875;TEDDINGTON - MT BRADLEY;1986;10;16;132;320;10;15;;10;;70;NZMS 1;S 84;050;380;Hugh D. Wilson;Total rock: 80%
Banks Peninsula Botanical Survey;94876;TEDDINGTON - MT BRADLEY;1986;10;16;280;275;21;;;;1;5.5;NZMS 1;S 84;050;370;Hugh D. Wilson;Total rock: 1%
